geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state
02246,-23.488748072854754,-46.601895787538226,sao paulo,SP
02247,-23.48574058006812,-46.60086378420568,sao paulo,SP
02248,-23.48361684179699,-46.599337099919175,sao paulo,SP
02249,-23.488579278103163,-46.59678198799699,sao paulo,SP
02250,-23.48661996544807,-46.59554132653355,sao paulo,SP
02251,-23.479365232168618,-46.5890209836257,sao paulo,SP
02252,-23.478735509853422,-46.58823999999999,sao paulo,SP
02253,-23.479140085622372,-46.59528811601935,sao paulo,SP
02254,-23.48130982431185,-46.59321373175024,sao paulo,SP
02255,-23.47664386372554,-46.59188322453689,sao paulo,SP
02256,-23.47549657868314,-46.5875753993883,são paulo,SP
02257,-23.47321461226845,-46.58400419095159,sao paulo,SP
02258,-23.47623536441803,-46.58208868797982,sao paulo,SP
02259,-23.47170142914206,-46.58116420912922,são paulo,SP
02260,-23.46928298473656,-46.58223433377442,sao paulo,SP
02261,-23.467961586450706,-46.57715992131685,sao paulo,SP
02262,-23.465704950458765,-46.57522325805007,sao paulo,SP
02263,-23.463572857060434,-46.57492658021235,são paulo,SP
02264,-23.46256105329214,-46.57677426755725,são paulo,SP
02265,-23.474997041909518,-46.59177355613421,são paulo,SP
02266,-23.476410429366943,-46.59853090313921,são paulo,SP
02267,-23.478949561198,-46.6011719321369,sao paulo,SP
02268,-23.469746447962933,-46.59426446350052,sao paulo,SP
02269,-23.47272294393789,-46.596130844303936,são paulo,SP
02270,-23.472793571469776,-46.59260139647412,sao paulo,SP
02271,-23.47023335997462,-46.59041365805877,sao paulo,SP
02272,-23.468756639987877,-46.586501707021675,sao paulo,SP
02273,-23.46399660061168,-46.58661150874258,sao paulo,SP
02274,-23.46760851373423,-46.58682464807545,sao paulo,SP
02275,-23.465433436580295,-46.590503021857714,sao paulo,SP
02276,-23.461992104218172,-46.5839669650297,sao paulo,SP
02277,-23.463956660659832,-46.581812767103735,sao paulo,SP
02278,-23.46171889869582,-46.58029028607728,sao paulo,SP
02279,-23.46120509605093,-46.57389912906108,sao paulo,SP
02280,-23.45606030890418,-46.574831236886126,sao paulo,SP
02281,-23.452365148623713,-46.57420055674871,sao paulo,SP
02282,-23.443303500000003,-46.567748937380955,sao paulo,SP
02284,-23.46970319641185,-46.56868272083551,sao paulo,SP
02286,-23.40858677491484,-46.57960324340701,sao paulo,SP
02288,-23.433571410013847,-46.57088254176641,sao paulo,SP
02289,-23.417981927001012,-46.58315051151253,sao paulo,SP
02290,-23.54329484225016,-46.63074319149357,sao paulo,SP
02301,-23.488644196314578,-46.61516271725142,sao paulo,SP
02302,-23.486165301424297,-46.61402205904841,sao paulo,SP
02303,-23.482262902302512,-46.61092567929481,sao paulo,SP
02304,-23.480643713716844,-46.606001112686805,sao paulo,SP
02305,-23.480318713083765,-46.60690160739265,sao paulo,SP
02306,-23.46166199125743,-46.60288110908012,sao paulo,SP
02307,-23.48122545045876,-46.60772065751052,sao paulo,SP
02308,-23.47655438773156,-46.60436401442671,sao paulo,SP
02309,-23.47540058021235,-46.60466126276761,sao paulo,SP
02310,-23.47325500276996,-46.60045392783772,sao paulo,SP
02311,-23.469038612268445,-46.601654102689146,sao paulo,SP
02312,-23.46575325944889,-46.598801600193326,são paulo,SP
02313,-23.463634751182955,-46.60001956806512,sao paulo,SP
02314,-23.462254482514858,-46.598385431718064,sao paulo,SP
02315,-23.459747659554864,-46.60085625617461,sao paulo,SP
02316,-23.462261361085478,-46.594075717251414,sao paulo,SP
02317,-23.458265573105752,-46.59370898834322,sao paulo,SP
02318,-23.451352913899072,-46.59092566736392,sao paulo,SP
02319,-23.450000553147923,-46.59244298473654,são paulo,SP
02320,-23.450824142102835,-46.59817363780368,sao paulo,SP
02321,-23.44749078934157,-46.58907721923322,sao paulo,SP
02322,-23.44590671028538,-46.59336783890186,sao paulo,SP
02323,-23.440650280017074,-46.58134285097948,sao paulo,SP
02324,-23.445534462533885,-46.58667151803339,sao paulo,SP
02325,-23.45435884762537,-46.58529733028447,sao paulo,SP
02326,-23.447117238093483,-46.57675275781333,sao paulo,SP
02327,-23.443912729587495,-46.57507725093605,sao paulo,SP
02328,-23.5277338148768,-46.58146026911556,sao paulo,SP
02329,-23.448778202424677,-46.57970124685188,sao paulo,SP
02330,-23.486412294375963,-46.61721101212633,são paulo,SP
02331,-23.48283825829993,-46.6134583948661,sao paulo,SP
02332,-23.48464348759342,-46.622291299122885,sao paulo,SP
02333,-23.47852820621502,-46.62137388787578,são paulo,SP
02334,-23.48415759616828,-46.619703103731865,são paulo,SP
02335,-23.483408224764908,-46.6172943910094,sao paulo,SP
02336,-23.48085288273989,-46.61772657799063,são paulo,SP
02337,-23.4791514111893,-46.61326028067111,são paulo,SP
02338,-23.47521353941368,-46.61810934310987,sao paulo,SP
02339,-23.47773491701769,-46.61485527462638,são paulo,SP
02340,-23.4607754701656,-46.616022620950105,sao paulo,SP
02341,-23.469038932726072,-46.61535729892085,são paulo,SP
02342,-23.47396980598999,-46.610786881210686,sao paulo,SP
02343,-23.467949460038053,-46.60482252921402,sao paulo,SP
02344,-23.46945976108507,-46.60978259768926,sao paulo,SP
02345,-23.468835984685136,-46.61347752200065,sao paulo,SP
02346,-23.471127003922174,-46.60844051151254,sao paulo,SP
02347,-23.461262863725533,-46.6065541254544,sao paulo,SP
02348,-23.46055363419699,-46.61097425350464,sao paulo,SP
02349,-23.4595695929454,-46.603799365947246,sao paulo,SP
02350,-23.45807275823777,-46.604124767485146,sao paulo,SP
02351,-23.455166367315705,-46.599640956716996,sao paulo,SP
02352,-23.454554060231377,-46.59627177741067,sao paulo,SP
02353,-23.452748843181976,-46.605522022621045,sao paulo,SP
02354,-23.454799878440724,-46.60409942048015,sao paulo,SP
02355,-23.45448070371919,-46.61159777497262,são paulo,SP
02356,-23.45138647960067,-46.61164467024847,sao paulo,SP
02357,-23.447559478215688,-46.61444099125743,sao paulo,SP
02358,-23.44831512184773,-46.60868152553522,sao paulo,SP
02359,-23.445993870541372,-46.61898066019812,sao paulo,SP
02360,-23.438451816259832,-46.578029947038885,sao paulo,SP
02361,-23.436532258377618,-46.58190737183128,sao paulo,SP
02362,-23.43768867102267,-46.57332337857894,sao paulo,SP
02363,-23.432468208475303,-46.57647459828163,sao paulo,SP
02364,-23.434343169012326,-46.581090059760086,são paulo,SP
02365,-23.433546523773018,-46.58446487485527,sao paulo,SP
02366,-23.441215992642405,-46.591992519404016,sao paulo,SP
02367,-23.420815009160926,-46.59016745211787,sao paulo,SP
02368,-23.400379451923737,-46.577497711540815,sao paulo,SP
02370,-23.46325384401869,-46.622191819320186,sao paulo,SP
02371,-23.458981473772283,-46.61859465944376,sao paulo,SP
02372,-23.45982634482442,-46.62487625264005,são paulo,SP
02373,-23.45523909797162,-46.61729716528646,sao paulo,SP
02374,-23.4532884657222,-46.62153396003804,sao paulo,SP
02375,-23.453937576461435,-46.62483293186277,sao paulo,SP
02376,-23.457871655562947,-46.62814510817477,sao paulo,SP
02377,-23.456584210240063,-46.63195211311054,sao paulo,SP
02378,-23.451889521091818,-46.62941166642767,são paulo,SP
02401,-23.492941690466733,-46.62617257661918,sao paulo,SP
02402,-23.487407382451423,-46.62640472701839,sao paulo,SP
02403,-23.49379751249348,-46.6283671897686,sao paulo,SP
02404,-23.491447554532893,-46.62916200000001,sao paulo,SP
02405,-23.48968445648268,-46.63322417485143,sao paulo,SP
02406,-23.488007547883562,-46.630631912300146,sao paulo,SP
02407,-23.48466958974936,-46.62433059824575,sao paulo,SP
02408,-23.48276244962204,-46.62742137468981,sao paulo,SP
02409,-23.47899974770618,-46.62595252553521,sao paulo,SP
02410,-23.475621688037396,-46.6233523477696,sao paulo,SP
02411,-23.47525782722605,-46.62425519275492,sao paulo,SP
02413,-23.48288052899767,-46.633971776992325,sao paulo,SP
02415,-23.472399950314536,-46.6319562536788,são paulo,SP
02416,-23.479570309740897,-46.62929788120402,são paulo,SP
02417,-23.477688,-46.62988588703905,sao paulo,SP
02418,-23.470740010271776,-46.628922525535216,são paulo,SP
02419,-23.477210014715183,-46.640155898003336,sao paulo,SP
02420,-23.475742516783008,-46.6362672223152,sao paulo,SP
02421,-23.473836147094502,-46.63275735858966,sao paulo,SP
02422,-23.470895661117193,-46.63647620774424,sao paulo,SP
02423,-23.468423395781628,-46.633719378988985,sao paulo,SP
02430,-23.482295622540228,-46.647257882739886,sao paulo,SP
02431,-23.487374551070445,-46.636450014570954,sao paulo,SP
02432,-23.485350201079136,-46.63506103089878,sao paulo,SP
02433,-23.481649126421033,-46.63640695038665,são paulo,SP
02434,-23.48321751101902,-46.638952601852424,sao paulo,SP
02435,-23.480540704632947,-46.64162117430316,sao paulo,SP
02436,-23.478826531089467,-46.63617437531019,sao paulo,SP
02440,-23.478017956287147,-46.64814792395693,sao paulo,SP
02441,-23.4732061992758,-46.641300372540236,sao paulo,SP
02442,-23.473211060505506,-46.64419282278264,sao paulo,SP
02443,-23.47280145045876,-46.647383118096826,são paulo,SP
02450,-23.49903434984708,-46.63758566214112,sao paulo,SP
02451,-23.49888182745255,-46.64217369244472,sao paulo,SP
02452,-23.50122948542905,-46.64410632722604,são paulo,SP
02460,-23.49079359320826,-46.63705127546312,são paulo,SP
02461,-23.492657807663427,-46.63905422148206,sao paulo,SP
02462,-23.4922992223152,-46.641524333054406,sao paulo,SP
02463,-23.487909700050515,-46.6449940582838,sao paulo,SP
02464,-23.49011863474525,-46.65070318122806,sao paulo,SP
02465,-23.480616568678517,-46.657837602833375,sao paulo,SP
02466,-23.495238217746245,-46.64262322883605,sao paulo,SP
02467,-23.491360739107844,-46.64646300721336,são paulo,SP
02468,-23.489016344292825,-46.64924576577411,sao paulo,SP
02469,-23.485482000000005,-46.6454965022217,sao paulo,SP
02470,-23.48496051927325,-46.649877894488924,sao paulo,SP
02471,-23.481629538721194,-46.65255036767846,sao paulo,SP
02472,-23.476243640313832,-46.655173304056746,sao paulo,SP
02473,-23.47773754731954,-46.651622537192,são paulo,SP
02474,-23.477035903139225,-46.655676910915176,sao paulo,SP
02475,-23.481059081597326,-46.64630746073055,sao paulo,SP
02478,-23.47745354954124,-46.66045699195462,sao paulo,SP
02479,-23.47475868656026,-46.65712728934156,sao paulo,SP
02501,-23.514912288431223,-46.66118358067858,sao paulo,SP
02508,-23.509848068295792,-46.66369014308379,sao paulo,SP
02510,-23.513303713572625,-46.65187287029016,sao paulo,SP
02511,-23.50989751721101,-46.652500545598585,sao paulo,SP
02512,-23.51348580904842,-46.660015403831714,são paulo,SP
02513,-23.512731993753256,-46.655771479052405,sao paulo,SP
02514,-23.510466575913178,-46.65406780280168,sao paulo,SP
02515,-23.51025413849616,-46.65776977324141,sao paulo,SP
02516,-23.50905623757864,-46.65976126103637,sao paulo,SP
02517,-23.507028240637045,-46.66432660283339,sao paulo,SP
02518,-23.50983702096192,-46.6661907077592,sao paulo,SP
02519,-23.50210121569603,-46.657415904724814,sao paulo,SP
02520,-23.501839133314668,-46.651536544034315,sao paulo,SP
02521,-23.503728797810012,-46.66481451242137,sao paulo,SP
02522,-23.50374946378896,-46.65929399999999,sao paulo,SP
02523,-23.505382377329873,-46.655437500000005,sao paulo,SP
02524,-23.50251148737661,-46.65043286878932,sao paulo,SP
02525,-23.503032869828054,-46.64786106349182,sao paulo,SP
02526,-23.503552737852758,-46.646898213428386,sao paulo,SP
02530,-23.50084085068379,-46.66064152706442,sao paulo,SP
02531,-23.50201602692021,-46.65290040605341,sao paulo,SP
02532,-23.500071162502174,-46.65453784297998,sao paulo,SP
02533,-23.496518975849764,-46.65612992867445,sao paulo,SP
02534,-23.497882166253085,-46.65290015459632,sao paulo,SP
02535,-23.497578356367946,-46.64967071579431,sao paulo,SP
02536,-23.494984238231407,-46.64779932930351,sao paulo,SP
02537,-23.49128583680534,-46.65216640827512,sao paulo,SP
02538,-23.49910605107045,-46.65430669053323,são paulo,SP
02539,-23.494446607825044,-46.65842034485541,sao paulo,SP
02540,-23.489060526646075,-46.65619316215593,sao paulo,SP
02541,-23.485976444904505,-46.65580567104662,sao paulo,SP
02542,-23.48553566472387,-46.658786595727854,sao paulo,SP
02543,-23.483217382934026,-46.66097565916962,sao paulo,SP
02544,-23.48922197668648,-46.66072145905712,sao paulo,SP
02545,-23.49317629753588,-46.662013744243744,sao paulo,SP
02546,-23.503381023121882,-46.66731119600476,sao paulo,SP
02550,-23.506775589143928,-46.67119025772851,sao paulo,SP
02551,-23.502867883432383,-46.66973731626178,são paulo,SP
02552,-23.497322867332212,-46.663212525535215,sao paulo,SP
02553,-23.499332490575156,-46.66632197078598,sao paulo,SP
02554,-23.50026735443471,-46.66967682001268,sao paulo,SP
02555,-23.49390110713256,-46.6665529875065,sao paulo,SP
02556,-23.497871044705356,-46.66925858308413,sao paulo,SP
02557,-23.498473989435023,-46.6725406902591,sao paulo,SP
02558,-23.49587604662705,-46.675084866639736,sao paulo,SP
02559,-23.493212119900164,-46.67379164834958,são paulo,SP
02560,-23.494462679307688,-46.67081422999615,sao paulo,SP
02561,-23.492695451602017,-46.67506315751052,sao paulo,SP
02562,-23.486858193173287,-46.67394941548847,sao paulo,SP
02563,-23.490106009435056,-46.67099567638064,sao paulo,SP
02564,-23.488113483625703,-46.668107417638055,sao paulo,SP
02565,-23.48631542714524,-46.66821484401871,sao paulo,SP
02566,-23.482883682209007,-46.66878394463038,sao paulo,SP
02567,-23.480635586853,-46.66876012363704,sao paulo,SP
02577,-23.488182953372952,-46.678903941716186,sao paulo,SP
02598,-23.512857653067115,-46.67101189454088,sao paulo,SP
02610,-23.47737334554791,-46.6636065560621,sao paulo,SP
02611,-23.469437382391707,-46.65894779142668,sao paulo,SP
02612,-23.47295689148246,-46.66391125714124,são paulo,SP
02613,-23.473583622540225,-46.660640260055445,sao paulo,SP
02614,-23.472724829317848,-46.656400297882115,são paulo,SP
02615,-23.471350763532218,-46.65612948335158,sao paulo,SP
02616,-23.46801072147847,-46.654631908202994,sao paulo,SP
02617,-23.467234814184305,-46.65874277852152,sao paulo,SP
02618,-23.46739739578163,-46.65078748666979,são paulo,SP
02630,-23.463701999999998,-46.641526354708844,sao paulo,SP
02631,-23.458643298084144,-46.648254625310194,sao paulo,SP
02632,-23.46302252622772,-46.649540572710535,sao paulo,SP
02633,-23.46085584124873,-46.651962577990645,sao paulo,SP
02634,-23.45839920843673,-46.65156107271052,sao paulo,SP
02635,-23.45653542413368,-46.643873398349584,são paulo,SP
02636,-23.45428506633389,-46.645403971968946,sao paulo,SP
02637,-23.454826679987313,-46.6488019224277,sao paulo,SP
02643,-23.468098777136547,-46.65037805288812,sao paulo,SP
02649,-23.460586009435065,-46.66248502116393,sao paulo,SP
02650,-23.46161912323272,-46.65635656910384,sao paulo,SP
02651,-23.460777460730547,-46.65866610009533,sao paulo,SP
02652,-23.457516286427374,-46.65630873980032,sao paulo,SP
02653,-23.45343176325808,-46.65837495198797,são paulo,SP
02670,-23.46640552039933,-46.66433429877663,sao paulo,SP
02671,-23.466650705378306,-46.662778107897154,sao paulo,SP
02672,-23.46093869067746,-46.66592659684416,sao paulo,SP
02673,-23.45982910851753,-46.672955188037406,sao paulo,SP
02674,-23.460551544405348,-46.668512281363604,sao paulo,SP
02675,-23.456543898695827,-46.67028721587047,sao paulo,SP
02676,-23.45644381959432,-46.67116093783645,sao paulo,SP
02677,-23.45432195150191,-46.6655361276208,são paulo,SP
02678,-23.45493400998333,-46.66156050721336,sao paulo,SP
02679,-23.45694340882337,-46.66473918872988,sao paulo,SP
02680,-23.448152741414418,-46.67044937666837,sao paulo,SP
02701,-23.51289703840721,-46.67697579374816,sao paulo,SP
02710,-23.508129705413353,-46.673704096628285,sao paulo,SP
02712,-23.506180575076456,-46.67907966694557,sao paulo,SP
02713,-23.506677000000003,-46.6847233672403,sao paulo,SP
02714,-23.50659798084141,-46.68776641687344,sao paulo,SP
02715,-23.504159792476585,-46.68350473327947,são paulo,SP
02716,-23.495899064567407,-46.684976190259,são paulo,SP
02717,-23.491320791582265,-46.685275362562884,sao paulo,SP
02720,-23.493056307629033,-46.673847965555936,sao paulo,SP
02721,-23.501464072162264,-46.67515803497028,sao paulo,SP
02722,-23.50092064520542,-46.6773256380226,sao paulo,SP
02723,-23.499884996393323,-46.67981650916094,sao paulo,SP
02724,-23.49778279447746,-46.68176037166737,sao paulo,SP
02725,-23.50025402775692,-46.683542147931206,sao paulo,SP
02726,-23.500764443292702,-46.68720558848174,são paulo,SP
02727,-23.49766724562872,-46.68565145282469,sao paulo,SP
02728,-23.495528926761015,-46.6883746761893,sao paulo,SP
02729,-23.503108589415664,-46.69001113411048,sao paulo,SP
02730,-23.497960253678794,-46.69063680500904,sao paulo,SP
02731,-23.498768612632283,-46.69245723015536,sao paulo,SP
02732,-23.49930099140165,-46.69550497599399,sao paulo,SP
02733,-23.49518209866411,-46.69525611407178,sao paulo,SP
02734,-23.49105033519413,-46.694908123578955,sao paulo,SP
02735,-23.49268451283578,-46.69364124271453,sao paulo,SP
02736,-23.49015297890818,-46.69114128983771,sao paulo,SP
02737,-23.487275621934984,-46.69061993005943,sao paulo,SP
02738,-23.491813338350703,-46.68922339820536,são paulo,SP
02739,-23.47930191257428,-46.68268413099434,são paulo,SP
02750,-23.49348648362571,-46.679664792948245,sao paulo,SP
02751,-23.49086675787552,-46.68137673105775,sao paulo,SP
02752,-23.494186288649082,-46.683356611093295,sao paulo,SP
02753,-23.49043234688168,-46.6843557527281,sao paulo,SP
02754,-23.490307297173054,-46.67775813025945,sao paulo,SP
02755,-23.48789441077514,-46.67942677963238,são paulo,SP
02756,-23.485524789341568,-46.67753026824974,sao paulo,SP
02757,-23.48629275437128,-46.6856292253736,sao paulo,SP
02758,-23.484526574554806,-46.684325365456765,sao paulo,SP
02759,-23.48319391534424,-46.68212774923538,sao paulo,SP
02760,-23.480786598389983,-46.68136249861011,sao paulo,SP
02762,-23.482671081741554,-46.67533735644007,sao paulo,SP
02763,-23.478545812294364,-46.67619144240868,sao paulo,SP
02764,-23.47989576602805,-46.677505725229366,são paulo,SP
02765,-23.476745891482466,-46.67383893372003,sao paulo,SP
02801,-23.484047385235726,-46.70047716667145,sao paulo,SP
02802,-23.487656982514864,-46.69528157314321,sao paulo,SP
02803,-23.48685500805008,-46.69365149999999,sao paulo,SP
02804,-23.483258596586637,-46.69814895433957,sao paulo,SP
02805,-23.479477336359356,-46.697589518596004,sao paulo,SP
02806,-23.474672654452085,-46.69926889869584,sao paulo,SP
